open,high,low,close,tick_volume,returns
1.36016,1.36871,1.35721,1.36665,38148,0.004764110368556729
1.36662,1.36846,1.3637299999999999,1.3668,38040,0.00010975743606644883
1.3668,1.36992,1.3649,1.36722,38446,0.00030728709394201026
1.36728,1.3676,1.35812,1.36042,38011,-0.004973596056231044
1.36043,1.3649200000000001,1.3583,1.36162,39055,0.0008820805339528892
1.36163,1.36208,1.35168,1.35405,35641,-0.005559554060604377
1.35325,1.35677,1.35074,1.35557,29493,0.0011225582511724674
1.35557,1.35687,1.35162,1.35591,37867,0.00025081699949103253
1.35588,1.35832,1.35344,1.35447,37004,-0.0010620173905346864
1.3545099999999999,1.36981,1.35303,1.36931,47468,0.010956315016205531
1.3693,1.37393,1.36627,1.36752,46994,-0.0013072277278336486
1.3679999999999999,1.3716300000000001,1.36529,1.36728,43910,-0.00017550017550016506
1.3673,1.36882,1.3629,1.36517,38227,-0.0015432098765432167
1.3651900000000001,1.36845,1.36029,1.36608,47676,0.0006665836489228028
1.36609,1.36642,1.35434,1.35565,45145,-0.007634984773951747
1.35567,1.35733,1.3479,1.34849,47059,-0.005281599232840328
1.34855,1.3535300000000001,1.3477000000000001,1.3525800000000001,43781,0.003033022121039286
1.3526,1.35384,1.34934,1.3514300000000001,40329,-0.0008502269736355705
1.35147,1.35552,1.34986,1.35361,47210,0.0016131061172237615
1.35361,1.36188,1.3484099999999999,1.35898,48216,0.003967169273276783
1.35898,1.36425,1.35516,1.36342,44538,0.003267156249540104
1.36232,1.36513,1.36179,1.36442,27636,0.0007334497073534507
1.36441,1.3682699999999999,1.36291,1.36372,33489,-0.0005130385072045218
1.36375,1.36525,1.3562,1.35948,36133,-0.0031091426392514387
1.35952,1.36916,1.35852,1.36787,37460,0.006171477329567132
1.36785,1.37145,1.36735,1.36918,33344,0.0009576933480521799
1.3700700000000001,1.3724,1.3691900000000001,1.37047,24586,0.0009421697658451578
1.37047,1.37696,1.36943,1.37604,32249,0.004064299109064695
1.37601,1.3773,1.37242,1.37321,28902,-0.002056626260864447
1.3732199999999999,1.37623,1.36857,1.37202,34472,-0.0008665826785415609
1.37208,1.37583,1.37018,1.3738000000000001,28282,0.0012973571813823526
1.37382,1.3771,1.37081,1.37336,29773,-0.0003202795166692418
1.37337,1.37668,1.37152,1.37447,32276,0.0008082367332673535
1.37449,1.37569,1.3661400000000001,1.3683100000000001,33706,-0.004481727502237187
1.3683100000000001,1.37266,1.3643,1.3708,34317,0.0018197630653871144
1.37081,1.3824100000000001,1.3694,1.38016,40727,0.006828129559381502
1.37856,1.37924,1.3726,1.37361,36361,-0.004745826570832445
1.37362,1.37812,1.37206,1.37395,33935,0.0002475229504734777
1.37396,1.37491,1.37072,1.37361,31361,-0.0002474616980239208
1.37361,1.38723,1.3721,1.38596,36167,0.008990907171613438
1.38599,1.39146,1.38522,1.38746,46042,0.0010822823169498452
1.38761,1.3897599999999999,1.38614,1.38769,47649,0.0001657705447366542
1.38767,1.38784,1.38335,1.38545,52547,-0.0016141933717185308
1.38545,1.39142,1.38432,1.39018,57901,0.0034140531957125297
1.39018,1.39666,1.3845399999999999,1.38676,89631,-0.0024601130788818315
1.38676,1.39374,1.38473,1.39134,77345,0.0033026623208054495
1.39062,1.39474,1.38788,1.39252,54594,0.0008481032673537392
1.3925100000000001,1.3942700000000001,1.38797,1.39304,65481,0.0003734237210237801
1.39304,1.39329,1.38095,1.38223,71573,-0.007760006891402993
1.38226,1.38448,1.3749,1.37782,73143,-0.00319049651649872
1.37781,1.38106,1.3765399999999999,1.37933,52262,0.0010959341568563818
1.37914,1.38757,1.37601,1.3838,62209,0.0032407038199704363
1.38381,1.3847,1.3749,1.3825,77942,-0.0009394421159125699
1.38249,1.38263,1.37762,1.3783,65940,-0.0030379746835442756
1.3783400000000001,1.37967,1.37283,1.3743699999999999,73914,-0.002851338605528664
1.37436,1.37729,1.37047,1.37513,62356,0.0005529806384017011
1.37531,1.3808500000000001,1.37215,1.37735,71368,0.0016143928210423653
1.37734,1.38152,1.3769,1.3793199999999999,56271,0.0014302827894143721
1.37931,1.38201,1.3753,1.3765100000000001,54934,-0.002037235739349663
1.37653,1.38066,1.3698000000000001,1.37168,72640,-0.0035088738912176787
1.37169,1.3731200000000001,1.36725,1.3701400000000001,72175,-0.0011227108363466298
1.37008,1.37483,1.3696,1.37412,40145,0.002904812646882693
1.37413,1.38116,1.37371,1.37946,70728,0.00388612348266526
1.37955,1.3862,1.37799,1.38536,70702,0.004277035941600449
1.38534,1.38988,1.38357,1.38868,43523,0.00239648899924938
1.38868,1.3905699999999999,1.38632,1.3884400000000001,38018,-0.0001728259930292575
1.3857300000000001,1.3862700000000001,1.3808,1.38181,40756,-0.004775143326323117
1.38185,1.3833199999999999,1.37899,1.38133,38986,-0.0003473704778514941
1.38133,1.38507,1.38035,1.3816,38832,0.00019546379214241405
1.3816,1.38645,1.38109,1.38131,33927,-0.0002099015634047241
1.3813,1.38222,1.38068,1.38068,10531,-0.00045608878528358154
1.38164,1.3830200000000001,1.37869,1.37944,17160,-0.0008981081785786049
1.37945,1.38247,1.37849,1.38053,29961,0.0007901757234820561
1.38052,1.38545,1.38001,1.3816,37502,0.0007750646490840563
1.38158,1.38432,1.37912,1.38312,35783,0.00110017371163873
1.38314,1.3848099999999999,1.38267,1.3833,27629,0.00013014055179594308
1.38394,1.38792,1.38145,1.38497,35819,0.0012072580062170157
1.38497,1.38788,1.3805399999999999,1.38116,36508,-0.0027509621147029373
1.38118,1.38764,1.3774899999999999,1.38653,46057,0.0038880361435316146
1.38656,1.38889,1.38626,1.3867,21019,0.0001226082378311677
1.3867099999999999,1.38811,1.3812,1.38689,40799,0.00013701593711679116
1.38724,1.38858,1.38643,1.3874,23785,0.00036772923591632534
1.38743,1.39511,1.38719,1.3924699999999999,42961,0.003654317428283038
1.39248,1.39384,1.39097,1.39109,58388,-0.0009910446903702574
1.39109,1.39932,1.38328,1.38392,64629,-0.005154231573801793
1.3839299999999999,1.38441,1.37453,1.37577,43198,-0.005889068732296776
1.37569,1.37747,1.37492,1.37582,34223,3.634328412460697e-05
1.37582,1.37713,1.36889,1.3703400000000001,53811,-0.0039830791818696865
1.37035,1.37304,1.36978,1.37142,38925,0.0007881255746748916
1.3713899999999999,1.3732199999999999,1.36484,1.37101,45460,-0.00029896020183461935
1.37101,1.37267,1.3685100000000001,1.36933,33834,-0.0012253739943546282
1.36978,1.37337,1.36951,1.37085,28640,0.0011100319134174086
1.37086,1.37133,1.3678,1.36989,26225,-0.0007002954371374548
1.36991,1.37229,1.36353,1.36856,31543,-0.0009708808736468288
1.36856,1.36871,1.3645100000000001,1.36561,35117,-0.00215555035950199
1.36557,1.36563,1.36155,1.3628,33177,-0.0020576885055030303
1.36246,1.3654,1.3615300000000001,1.36438,19326,0.001159377751687618
1.36439,1.36681,1.36123,1.36334,29644,-0.0007622509857957427
1.3633600000000001,1.3637299999999999,1.3588,1.35921,28642,-0.003029325039975328
1.3592,1.36253,1.35858,1.36017,27998,0.000706292625863636
1.36019,1.36498,1.3598,1.3633899999999999,30340,0.0023673511399309177
1.36304,1.36359,1.35879,1.35979,35805,-0.002640477046186196
1.35979,1.36475,1.35867,1.3627099999999999,37123,0.002147390405871308
1.3626800000000001,1.36389,1.35962,1.36001,41642,-0.0019813459943788247
1.3599700000000001,1.36693,1.35028,1.36628,54705,0.004610260218674833
1.36629,1.36769,1.36208,1.36423,43247,-0.001500424510349152
1.3645800000000001,1.36685,1.35823,1.35923,35632,-0.0036650711390309176
1.35925,1.36017,1.35333,1.35445,42205,-0.0035166969534221604
1.35445,1.35569,1.35215,1.35337,41066,-0.0007973716268595554
1.35339,1.35714,1.35121,1.35489,42333,0.0011231222799381602
1.3549,1.3578700000000001,1.3520699999999999,1.35379,35882,-0.000811874026673709
1.35373,1.35792,1.35129,1.3572199999999999,35655,0.002533627815244577
1.3571900000000001,1.35869,1.3536000000000001,1.35462,37785,-0.0019156805823667966
1.3546,1.35992,1.35416,1.3587500000000001,37845,0.0030488255008787046
1.3587500000000001,1.36433,1.35838,1.3606,40000,0.0013615455381783548
1.36063,1.36338,1.35642,1.35995,32198,-0.00047773041305310127
1.35949,1.36133,1.35738,1.36035,31070,0.0002941284606050587
1.36037,1.36274,1.35832,1.36028,34580,-5.145734553613224e-05
1.36028,1.3651,1.36003,1.36306,31221,0.002043696885935198
1.36306,1.36411,1.35757,1.3612,35090,-0.0013645767611110138
1.36124,1.36502,1.36098,1.3648799999999999,34345,0.0027034969144872356
1.3645,1.36969,1.36402,1.36927,30053,0.0032163999765548734
1.36928,1.36991,1.36753,1.36787,20306,-0.0010224426154082922
1.36786,1.3682,1.36422,1.36567,19840,-0.0016083399738279214
1.36568,1.36639,1.35962,1.3608799999999999,25201,-0.0035074359105787822
1.36087,1.3611,1.3585099999999999,1.35944,15455,-0.001058138851331436
1.35935,1.36089,1.35758,1.36056,24109,0.0008238686517978433
1.36055,1.36172,1.35881,1.36117,23993,0.00044834479920030645
1.36116,1.36473,1.36021,1.36404,28213,0.0021084802045299167
1.36403,1.36506,1.35891,1.36063,28737,-0.002499926688366849
1.36064,1.3624399999999999,1.35916,1.36032,46432,-0.0002278356349632027
1.36055,1.36401,1.3597299999999999,1.3620700000000001,59943,0.0012864620089392265
1.36206,1.36277,1.35619,1.35679,65493,-0.003876452752061277
1.35679,1.35714,1.35206,1.35251,28406,-0.003154504381665424
1.35249,1.35399,1.35163,1.3525800000000001,29829,5.175562472747863e-05
1.3525800000000001,1.35358,1.34908,1.35203,30906,-0.0004066302917388187
1.3526799999999999,1.35484,1.35123,1.35221,23368,0.0001331331405367564
1.35221,1.3529,1.34584,1.34659,49940,-0.004156159176459284
1.34659,1.34737,1.34545,1.34622,43492,-0.00027476811798687883
1.34622,1.34846,1.34378,1.34622,51248,0.0
1.34622,1.34752,1.3421,1.34288,53051,-0.0024810209326855404
1.34305,1.34436,1.34265,1.34393,40623,0.0007819015846539656
1.34393,1.3444099999999999,1.34039,1.34087,53807,-0.002276904303051497
1.34088,1.34149,1.3366500000000001,1.33945,53762,-0.0010590139237957041
1.33945,1.3400400000000001,1.3371,1.33877,32420,-0.0005076710590167233
1.33872,1.34446,1.33781,1.34264,35005,0.0028907131172644096
1.34271,1.34308,1.34091,1.34218,29284,-0.00034260859202772664
1.3421699999999999,1.34244,1.3357999999999999,1.33712,42585,-0.003769986141948012
1.33712,1.33875,1.33327,1.33838,51687,0.000942323800406708
1.33836,1.33933,1.3336700000000001,1.3361399999999999,52397,-0.0016736651773039402
1.33613,1.34323,1.33432,1.34094,52960,0.003592437918182423
1.34061,1.34082,1.33801,1.33843,31465,-0.0018718212597133022
1.33843,1.33857,1.33356,1.3367,36874,-0.0012925591924867197
1.33674,1.34148,1.33419,1.3363,43631,-0.00029924440787010287
1.3363,1.34074,1.33479,1.33637,43915,5.23834468308948e-05
1.33637,1.34114,1.33583,1.33975,44977,0.0025292396566818365
1.33913,1.33988,1.33526,1.3361100000000001,29223,-0.0027169247994027756
1.3361100000000001,1.33627,1.33129,1.33174,40243,-0.0032706887905937787
1.33174,1.3324,1.3255,1.32576,47561,-0.00449036598735475
1.32575,1.32881,1.32417,1.32819,38070,0.0018329109341057581
1.32817,1.3296299999999999,1.3220399999999999,1.32381,42957,-0.0032977209585978162
1.31914,1.321,1.31834,1.31903,30319,-0.003610790068061087
1.31904,1.32144,1.31644,1.3168199999999999,39818,-0.0016754736435108386
1.31681,1.32094,1.3152300000000001,1.31935,44381,0.0019212952415668116
1.31934,1.3220399999999999,1.31596,1.3183799999999999,37032,-0.0007352105203320969
1.31837,1.3195999999999999,1.31323,1.31323,29807,-0.003906309258332241
1.31292,1.31451,1.31188,1.31273,24812,-0.00038074061664750136
1.31271,1.31365,1.31098,1.31326,38631,0.0004037387733959452
1.31323,1.316,1.31219,1.31487,39092,0.001225956779312476
1.31488,1.3154,1.2920099999999999,1.2935699999999999,58967,-0.016199320084875346
1.2935699999999999,1.29883,1.29221,1.2951,48589,0.0011827732554094972
1.29531,1.2959,1.28811,1.29001,56781,-0.003930198440274757
1.29,1.29574,1.28594,1.29404,66399,0.003124006790645062
1.29403,1.2962799999999999,1.28833,1.29157,58156,-0.001908750888689692
1.29157,1.29516,1.28966,1.29233,54262,0.0005884311342008175
1.29231,1.29791,1.29089,1.29643,60379,0.00317256428311663
1.29679,1.29694,1.29088,1.29409,48841,-0.0018049566887529123
1.2940800000000001,1.29951,1.29223,1.29574,54854,0.0012750272392181294
1.29575,1.29814,1.28355,1.28449,53639,-0.008682297374473236
1.28456,1.29303,1.2834699999999999,1.2916,48950,0.005535270807869308
1.2916,1.2928899999999999,1.28275,1.28284,54009,-0.006782285537318078
1.28267,1.2867899999999999,1.28164,1.28464,97268,0.0014031367902467284
1.28463,1.29012,1.28427,1.2848600000000001,42215,0.00017125420351238319
1.28485,1.28637,1.27742,1.2778,43863,-0.005494762075245574
1.2778100000000001,1.27834,1.26968,1.27515,56799,-0.0020738769760526576
1.27515,1.27607,1.26769,1.26825,46875,-0.005411128102576046
1.2681200000000001,1.27149,1.26638,1.26887,46692,0.0004888626059529333
1.26889,1.27024,1.25712,1.26307,57763,-0.004570996240749636
1.26306,1.26397,1.25837,1.26185,57895,-0.0009659005439128787
1.26183,1.2698800000000001,1.26138,1.26696,71150,0.004049609700043755
1.267,1.26719,1.25006,1.25145,52132,-0.012241901875355232
1.25132,1.2675,1.25089,1.2653400000000001,49595,0.01109912501498278
1.26536,1.2682,1.25836,1.26646,73989,0.0008851375914771253
1.2664900000000001,1.27489,1.26228,1.27304,73519,0.005195584542741161
1.2730299999999999,1.27914,1.26638,1.26895,82394,-0.003212782002136594
1.26895,1.27161,1.26056,1.26272,69128,-0.0049095709050789305
1.26273,1.27681,1.26273,1.27412,77625,0.009028129751647018
1.27412,1.27489,1.264,1.2658,81218,-0.006529997174520408
1.2658,1.28868,1.26248,1.28156,113044,0.012450624111234099
1.28173,1.2845,1.2705899999999999,1.2804,113729,-0.0009051468522738304
1.28036,1.28368,1.27435,1.27591,67640,-0.0035067166510464043
1.27552,1.28164,1.27308,1.27942,70412,0.0027509777335390506
1.27941,1.28397,1.27107,1.27112,80797,-0.006487314564411983
1.2711299999999999,1.2739099999999999,1.26367,1.26441,76195,-0.005278809239096183
1.26444,1.26762,1.2613400000000001,1.26447,71117,4.7452962251171016e-05
1.26447,1.26953,1.2634400000000001,1.26681,65321,0.001850577712401158
1.2675100000000001,1.27231,1.26653,1.26947,71688,0.002099762395308069
1.26947,1.27644,1.26848,1.27355,64547,0.003213939675612565
1.27355,1.27701,1.26261,1.26377,71684,-0.007679321581406273
1.26376,1.26388,1.25469,1.26047,88424,-0.0026112346392145325
1.26047,1.26135,1.24851,1.25231,102892,-0.006473775655112757
1.25085,1.2511,1.2438500000000001,1.24903,93570,-0.0026191597927029964
1.24901,1.25772,1.2487,1.25521,87384,0.00494783952347011
1.2551999999999999,1.25665,1.2456800000000001,1.24746,102610,-0.006174265660725986
1.24746,1.25328,1.23645,1.23786,120163,-0.0076956375354720885
1.23785,1.24683,1.23571,1.24535,90631,0.006050765029971039
1.24637,1.2509000000000001,1.2418,1.24235,75514,-0.002408961336170412
1.24234,1.24988,1.23939,1.24728,78930,0.00396828590976761
1.24729,1.24974,1.24187,1.24279,99066,-0.003599833237123873
1.24281,1.24917,1.24259,1.24747,99148,0.0037657206768642038
1.24744,1.25462,1.23988,1.2521499999999999,111269,0.0037515932246865447
1.25204,1.2577099999999999,1.2444,1.24491,95885,-0.005782054865630992
1.24492,1.25449,1.24432,1.25311,73934,0.006586821537299947
1.25309,1.25991,1.25116,1.25446,59235,0.0010773196287636733
1.25446,1.25746,1.2504,1.25413,84296,-0.0002630613969356599
1.25412,1.25675,1.23747,1.23892,79516,-0.012127929321521624
1.23623,1.24444,1.23623,1.2441,56449,0.0041810609240304775
1.24407,1.24865,1.24015,1.24736,60512,0.0026203681376095744
1.24734,1.2530999999999999,1.24429,1.25044,68393,0.0024692149820420006
1.25047,1.25233,1.24643,1.24664,35740,-0.00303893029653568
1.24657,1.24897,1.24259,1.24498,57848,-0.0013315792851184005
1.24613,1.25062,1.24189,1.24682,61169,0.0014779353885203683
1.24685,1.24757,1.23765,1.23818,54975,-0.006929628976115265
1.23806,1.23904,1.23008,1.23092,53442,-0.005863444733399059
1.23103,1.24561,1.22794,1.23787,59826,0.005646183342540523
1.23767,1.23925,1.2270699999999999,1.22844,57636,-0.0076179243377737516
1.22828,1.23435,1.22472,1.23162,61884,0.002588649018266942
1.23061,1.24476,1.2292,1.23736,72055,0.004660528409736742
1.23737,1.24481,1.2361900000000001,1.24467,70683,0.005907739057347872
1.24435,1.24949,1.237,1.2408,66758,-0.0031092578755814726
1.24112,1.2485,1.23842,1.246,64055,0.004190844616376532
1.24731,1.24785,1.2414399999999999,1.24345,70545,-0.0020465489566613426
1.2435100000000001,1.25696,1.24334,1.25102,77617,0.006087900599139662
1.25079,1.2515399999999999,1.23204,1.23406,73896,-0.01355693753896825
1.23405,1.23527,1.22656,1.22856,68692,-0.004456833541318761
1.22849,1.23019,1.222,1.22224,60976,-0.0051442338998503034
1.2223,1.22723,1.22164,1.22285,169863,0.0004990836496923112
1.22285,1.22454,1.21644,1.21721,155269,-0.004612176472993501
1.21721,1.22199,1.21693,1.21891,120599,0.0013966365705178063
1.22085,1.22108,1.21684,1.21773,76436,-0.0009680780369345499
1.21807,1.2220900000000001,1.2143,1.215,67561,-0.0022418762779925494
1.215,1.21873,1.21237,1.21546,46410,0.00037860082304508325
1.21525,1.21695,1.20973,1.20995,32048,-0.004533263126717424
1.20538,1.2069,1.19997,1.20014,53082,-0.00810777304847321
1.19454,1.19757,1.18642,1.19317,95141,-0.00580765577349307
1.19318,1.19682,1.18836,1.18887,91697,-0.0036038452190383374
1.18889,1.18956,1.18014,1.18386,98091,-0.004214085644351551
1.18386,1.1846700000000001,1.17536,1.17899,82605,-0.004113662088422565
1.17901,1.1844999999999999,1.1762299999999999,1.18402,91031,0.0042663635823882995
1.18481,1.18702,1.17856,1.18325,80991,-0.0006503268525870354
1.18324,1.18589,1.17529,1.17718,93072,-0.005129938728079431
1.17712,1.18451,1.17267,1.17881,101182,0.001384665046976652
1.17882,1.17921,1.15673,1.1629800000000001,123477,-0.013428796837488433
1.16305,1.16479,1.14594,1.1565,121343,-0.005571892895836594
1.15524,1.16381,1.15512,1.1606,49997,0.0035451794206657894
1.1605,1.16138,1.15397,1.15479,36580,-0.0050060313630881925
1.1548,1.1679,1.15406,1.16087,45779,0.0052650265416223085
1.16088,1.16485,1.13156,1.13642,56260,-0.021061789864498248
1.1363,1.13731,1.11145,1.12032,62443,-0.014167297302053794
1.11492,1.12945,1.1097,1.1237300000000001,51017,0.0030437732076551427
1.12377,1.14221,1.1223,1.13803,65402,0.012725476760431675
1.13803,1.13828,1.12757,1.12865,71647,-0.008242313471525486
1.12867,1.1367,1.12612,1.13185,45808,0.0028352456474549648
1.13154,1.13628,1.1277,1.1284399999999999,44897,-0.003012766709369785
1.1311499999999999,1.13616,1.12918,1.13413,62989,0.005042359363369053
1.13399,1.15332,1.13122,1.14781,76916,0.012062109282004574
1.14779,1.14842,1.13155,1.13433,68437,-0.011744103989336119
1.13428,1.14983,1.13035,1.14763,75428,0.011724983029629765
1.1476,1.1485,1.1309,1.13102,66082,-0.014473305856417151
1.12952,1.13586,1.12698,1.1323400000000001,65433,0.00116708811515287
1.13233,1.13448,1.12726,1.13197,68796,-0.00032675698111894746
1.1320000000000001,1.13466,1.12794,1.13351,64393,0.0013604600828645008
1.13348,1.14224,1.13016,1.14022,71197,0.005919665463912871
1.1402,1.14421,1.13792,1.13919,60539,-0.000903334444230186
1.13994,1.14285,1.13191,1.13528,51186,-0.003432263274782854
1.13533,1.14478,1.13217,1.141,69407,0.005038404622648152
1.14097,1.14152,1.13335,1.13962,64941,-0.0012094653812444456
1.1396,1.14496,1.1355,1.13674,59622,-0.0025271581755321737
1.13675,1.14231,1.12788,1.13785,69731,0.0009764765909530126
1.1394,1.13952,1.12947,1.1334,55201,-0.003910884562991712
1.13335,1.13577,1.129,1.13397,59038,0.0005029115934356287
1.13395,1.1388,1.13353,1.13606,56284,0.0018430822684905035
1.13593,1.13791,1.11834,1.11975,61722,-0.014356636093164177
1.11975,1.12446,1.11758,1.11957,64231,-0.00016075016744809822
1.11805,1.12402,1.11597,1.11824,54008,-0.0011879560902846587
1.11835,1.12171,1.11545,1.11752,56803,-0.0006438689369007156
1.11742,1.11852,1.10615,1.10767,58992,-0.00881415992554957
1.10772,1.11118,1.09879,1.10291,65263,-0.004297308765245811
1.10284,1.10322,1.0838700000000001,1.08433,65790,-0.016846342856624785
1.08296,1.09061,1.08227,1.08518,59301,0.0007838942019495754
1.08509,1.08547,1.06676,1.06785,80767,-0.015969700879116866
1.06791,1.07163,1.05108,1.05444,88719,-0.012557943531394833
1.05457,1.06833,1.04943,1.06241,89899,0.007558514472136846
1.06238,1.06343,1.04619,1.0491,83236,-0.012528120028990841
1.04855,1.06193,1.04791,1.05669,83506,0.007234772662281896
1.05664,1.06505,1.0551,1.05972,72379,0.0028674445674701232
1.05961,1.10415,1.05797,1.08284,87748,0.021817083757973865
1.08291,1.09191,1.06125,1.06561,108495,-0.015911861401499805
1.06562,1.08813,1.0655000000000001,1.08189,82998,0.01527763440658414
1.08667,1.09707,1.07667,1.0944099999999999,91164,0.011572340995849695
1.09457,1.10286,1.08897,1.09176,80441,-0.002421396003325804
1.09184,1.10139,1.09002,1.09708,69803,0.004872865831318185
1.09711,1.10515,1.08555,1.0874,90096,-0.008823422175228912
1.08743,1.09473,1.08007,1.08841,83003,0.0009288210410154374
1.08841,1.08913,1.08095,1.0832,75521,-0.0047867990922539905
1.08317,1.08447,1.07123,1.07308,70009,-0.009342688330871374
1.07331,1.07992,1.0718,1.07624,72023,0.002944794423528574
1.07622,1.09048,1.07497,1.08792,67761,0.010852597933546315
1.08793,1.10261,1.08632,1.09679,42177,0.008153173027428462
1.10007,1.10348,1.0909,1.09213,42818,-0.004248762297249131
1.09211,1.0954,1.08029,1.08137,70632,-0.009852306959794221
1.08137,1.0887,1.07627,1.07795,75544,-0.0031626547805099214
1.07796,1.07884,1.06372,1.06584,70600,-0.011234287304606072
1.06585,1.06833,1.05674,1.0603,69708,-0.005197778278165477
1.0603,1.0619,1.05202,1.05659,70464,-0.0034990097142318932
1.05658,1.07043,1.05311,1.06539,77117,0.008328679998864441
1.06534,1.07015,1.05705,1.06869,82189,0.0030974572691688795
1.06869,1.08172,1.06246,1.07592,109153,0.006765292086573282
1.07592,1.08481,1.07343,1.08089,92329,0.004619302550375348
1.08089,1.08195,1.0712,1.07379,71150,-0.006568661010833532
1.07379,1.07808,1.0659399999999999,1.07333,88718,-0.0004283891636168713
1.07333,1.08004,1.07079,1.07253,92181,-0.0007453439296394304
1.07253,1.08458,1.0665499999999999,1.08245,100340,0.009249158531696056
1.08245,1.08996,1.07842,1.087,100443,0.004203427410041982
1.08627,1.09263,1.08191,1.08869,86221,0.0015547378104876497
1.08897,1.09905,1.08595,1.09788,100394,0.008441337754549139
1.09767,1.11875,1.09591,1.11265,117774,0.013453200714103497
1.11277,1.12659,1.10708,1.12222,143218,0.008601087493821158
1.12188,1.12896,1.11742,1.11967,102047,-0.0022722817272905482
1.11922,1.12238,1.11224,1.11469,62220,-0.004447739065974732
1.11444,1.12203,1.10662,1.11849,21097,0.003409019548035852
1.1185100000000001,1.13693,1.11749,1.13447,41796,0.014287119241119806
1.13473,1.13918,1.12371,1.12657,31166,-0.006963604149955449
1.12654,1.12876,1.11789,1.12085,34340,-0.005077358708291735
1.12,1.12053,1.11305,1.11542,48198,-0.004844537627693102
1.11544,1.1278,1.11337,1.12127,105463,0.005244661203851475
1.12127,1.13821,1.12019,1.13542,86143,0.012619618825082446
1.13535,1.14442,1.13402,1.14095,105449,0.004870444417043762
1.14094,1.14661,1.13233,1.14466,77665,0.0032516762347167827
1.14485,1.14485,1.12979,1.1314,51726,-0.011584225883668586
1.13146,1.13256,1.11184,1.1149,112121,-0.014583701608626432
1.11506,1.11514,1.10616,1.10932,122301,-0.005004933177863435
1.10917,1.11807,1.1078999999999999,1.11113,109322,0.0016316301878627204
1.11113,1.12069,1.10016,1.10141,105137,-0.008747851286528108
1.10052,1.10089,1.09584,1.09769,60698,-0.0033774888551946214
1.09764,1.09806,1.08626,1.08723,113774,-0.009529102023340008
1.08718,1.09284,1.08185,1.09034,107899,0.002860480303155777
1.09035,1.09579,1.08681,1.09473,117478,0.00402626703597031
1.09471,1.10053,1.09251,1.09895,104414,0.0038548317850064517
1.09835,1.09876,1.08865,1.0925799999999999,118185,-0.0057964420583286325
1.09257,1.11927,1.09152,1.11501,189524,0.020529389152281974
1.11499,1.12843,1.10811,1.12737,102112,0.011085102375763434
1.12736,1.1379299999999999,1.12219,1.12372,67030,-0.0032376238501999888
1.1237,1.12793,1.10489,1.11163,185260,-0.01075890791300338
1.11018,1.13063,1.10837,1.12908,151939,0.01569766918848914
1.12902,1.13446,1.12136,1.12817,171017,-0.0008059659191556046
1.12796,1.13855,1.12599,1.1323,187092,0.0036607958020513642
1.13232,1.13306,1.11816,1.1256599999999999,150647,-0.0058641702728960965
1.12567,1.12961,1.11509,1.12621,148197,0.0004886022422401215
1.12133,1.12938,1.11893,1.1282,112556,0.0017669883947044607
1.1283,1.13292,1.12044,1.12467,128956,-0.0031288778585357724
1.12467,1.13574,1.12057,1.13365,150512,0.007984564361101398
1.13365,1.1436,1.13297,1.13595,164081,0.0020288448815772853
1.13575,1.13962,1.12915,1.13483,127247,-0.0009859588890356319
1.1374,1.14097,1.1311499999999999,1.13396,132015,-0.0007666346501237209
1.13398,1.13469,1.11347,1.11674,155646,-0.015185720836713879
1.11663,1.12344,1.11539,1.12033,143646,0.0032147142575711385
1.12056,1.12273,1.11534,1.12035,122528,1.785188292724449e-05
1.12023,1.12194,1.11297,1.11713,118028,-0.0028741018431740484
1.10047,1.12776,1.09538,1.1235,193963,0.005702111661131548
1.12346,1.12437,1.11123,1.11453,156812,-0.00798397863818423
1.1138,1.11708,1.10425,1.10518,135383,-0.008389186473221844
1.10525,1.11209,1.1031900000000001,1.10826,127664,0.0027868763459346635
1.10835,1.11175,1.10643,1.11038,100405,0.001912908523270529
1.09794,1.1095,1.09688,1.10551,153241,-0.004385885912930654
1.10551,1.10581,1.09158,1.10103,173620,-0.004052428291015042
1.10104,1.10925,1.09734,1.10756,160168,0.005930810241319584
1.10754,1.11245,1.0991,1.10353,143058,-0.00363862905847101
1.10353,1.12153,1.103,1.11541,157300,0.010765452683660692
1.10993,1.11963,1.09948,1.10001,148997,-0.013806582332953843
1.10001,1.10808,1.09649,1.10082,143590,0.0007363569422096372
1.10082,1.10349,1.09293,1.09477,142338,-0.00549590305408687
1.09483,1.0962,1.08549,1.0873,142440,-0.006823351023502733
1.08731,1.09063,1.08281,1.08299,118379,-0.003963947392623957
1.08332,1.08695,1.08078,1.08245,115065,-0.0004986195625075185
1.08243,1.0969,1.08109,1.09324,148089,0.009968127858099862
1.09341,1.09662,1.08691,1.09278,201564,-0.00042076762650467003
1.09234,1.1018,1.09213,1.09826,167751,0.005014733066124766
1.098,1.09955,1.09251,1.09762,123864,-0.0005827399704987357
1.09759,1.11292,1.09687,1.10866,144811,0.01005812576301457
1.10871,1.10995,1.10219,1.10592,130748,-0.002471452023163012
1.10588,1.10837,1.09667,1.09821,137573,-0.006971571180555691
1.09809,1.0989,1.08931,1.09313,141300,-0.004625709108458276
1.09304,1.11139,1.09208,1.09831,153941,0.004738686158096472
1.09711,1.09957,1.0941,1.09503,133189,-0.0029864063879960767
1.09493,1.09873,1.08786,1.08809,145962,-0.006337725907052727
